country,code,year,Animal protein (kilocalories per person per day),Plant protein (kilocalories per person per day),Fat (kilocalories per person per day),Carbohydrates (kilocalories per person per day),kcal_per_day,Animal protein share,Plant share,Fat share,Carbo share,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017
Madagascar,mdg,2013,40.08,146.6,220.41,1644.91,2052,0.019532163742690057,0.07144249512670565,0.10741228070175439,0.8016130604288499,Madagascar,africa,africa_sub_saharan,sub_saharan_africa,g77,-20,47,20/9/1960,Sub-Saharan Africa,Low income
Malawi,mwi,1990,19.6,189.96,239.67,1463.77,1913,0.01024568740198641,0.09929952953476216,0.1252848928384736,0.7651698902247778,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,1991,18.88,186.8,236.16,1471.16,1913,0.009869315211709357,0.09764767381076843,0.12345007841087298,0.7690329325666493,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,1992,19.36,177.2,220.59,1382.85,1800,0.010755555555555555,0.09844444444444443,0.12255,0.76825,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,1993,19.08,184.56,227.79,1447.57,1879,0.010154337413517827,0.09822245875465674,0.12122937732836615,0.7703938265034592,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,1994,17.28,184,218.79,1480.93,1901,0.009089952656496581,0.0967911625460284,0.1150920568122041,0.7790268279852709,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,1995,16.76,189.16,251.01,1547.07,2004,0.008363273453093813,0.09439121756487026,0.12525449101796407,0.7719910179640719,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,1996,19.4,192.48,236.52,1568.6,2017,0.009618244918195339,0.09542885473475458,0.11726326227069907,0.7776896380763509,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,1997,17.44,194.04,244.08,1601.44,2057,0.008478366553232863,0.09433155080213904,0.11865824015556636,0.7785318424890618,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,1998,15.68,197.8,253.98,1648.54,2116,0.007410207939508507,0.09347826086956522,0.12002835538752363,0.7790831758034026,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,1999,16.24,206.56,256.14,1700.06,2179,0.007452960073428177,0.09479577787976136,0.1175493345571363,0.7802019274896741,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2000,17.24,208.32,263.34,1715.1,2204,0.007822141560798548,0.094519056261343,0.11948275862068965,0.7781760435571687,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2001,16.4,210.8,286.83,1720.97,2235,0.007337807606263982,0.09431767337807606,0.12833557046979865,0.7700089485458613,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2002,15.12,209,288.18,1660.7,2173,0.006958122411412793,0.09618039576622181,0.13261849976990336,0.7642429820524621,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2003,16.36,209.28,287.73,1654.63,2168,0.0075461254612546125,0.09653136531365314,0.13271678966789668,0.7632057195571956,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2004,17.24,207.32,275.13,1666.31,2166,0.007959372114496767,0.09571560480147738,0.12702216066481994,0.7693028624192059,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2005,17.44,208.6,280.08,1684.88,2191,0.007959835691465085,0.09520766773162939,0.12783204016430852,0.7690004564125971,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2006,18.44,217.72,293.31,1739.53,2269,0.008126928162185985,0.09595416483032172,0.12926840017628913,0.7666505068312032,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2007,19.56,223.96,311.13,1738.35,2293,0.008530309638028782,0.09767117313563019,0.13568687309201918,0.7581116441343219,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2008,21.96,223.68,338.4,1733.96,2318,0.009473684210526316,0.0964969801553063,0.14598792062122518,0.7480414150129422,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2009,22.68,219.12,355.05,1714.15,2311,0.009813933362180874,0.09481609692773692,0.15363479013414108,0.7417351795759412,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2010,24.68,226.16,339.03,1739.13,2329,0.010596822670674109,0.09710605410047231,0.1455689136968656,0.746728209531988,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2011,24.32,232.16,355.41,1736.11,2348,0.010357751277683135,0.09887563884156729,0.15136712095400343,0.7393994889267461,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2012,28.64,224.44,340.83,1739.09,2333,0.012276039434204886,0.09620231461637377,0.14609087012430347,0.7454307758251179,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malawi,mwi,2013,31.16,227.04,370.8,1738,2367,0.01316434305027461,0.09591888466413181,0.15665399239543726,0.7342627798901563,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income
Malaysia,mys,1990,137.48,113.56,810.9,1586.06,2648,0.05191842900302114,0.042885196374622354,0.3062311178247734,0.5989652567975831,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,1991,147.52,119.52,754.74,1627.22,2649,0.055688939222348056,0.045118912797281994,0.28491506228765573,0.6142770856927142,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,1992,158.28,126.08,783.81,1698.83,2767,0.05720274665702928,0.045565594506685944,0.2832706902782797,0.6139609685580051,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,1993,161.36,125.2,792.63,1717.81,2797,0.05769038255273508,0.04476224526278155,0.28338577046835894,0.6141616017161244,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,1994,167.08,126.08,793.62,1749.22,2836,0.05891396332863188,0.044456981664315935,0.27983779971791256,0.6167912552891397,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,1995,176.32,127.08,803.52,1809.08,2916,0.06046639231824417,0.04358024691358025,0.27555555555555555,0.62039780521262,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,1996,172.6,131.4,755.73,1864.27,2924,0.059028727770177834,0.04493844049247606,0.2584575923392613,0.6375752393980848,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,1997,178.4,131.96,759.15,1838.49,2908,0.06134800550206328,0.04537826685006878,0.26105570839064646,0.6322180192572214,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,1998,165.88,133.56,762.3,1826.26,2888,0.057437673130193906,0.04624653739612188,0.26395429362880884,0.6323614958448753,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,1999,170.48,136.56,770.67,1832.29,2910,0.05858419243986254,0.04692783505154639,0.26483505154639175,0.6296529209621993,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2000,169.92,135.6,771.66,1763.82,2841,0.05980992608236536,0.04772967265047518,0.2716156282998944,0.620844772967265,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2001,166.36,132.92,774.09,1745.63,2819,0.059013834693153605,0.047151472153245826,0.27459737495565806,0.6192373181979426,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2002,170.36,134.12,781.56,1687.96,2774,0.06141312184571017,0.04834895457822639,0.2817447728911319,0.6084931506849315,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2003,166.92,136,770.67,1720.41,2794,0.059742304939155326,0.048675733715103794,0.27583035075161055,0.6157516105941303,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2004,168,143.72,789.57,1726.71,2828,0.0594059405940594,0.05082036775106082,0.2791973125884017,0.6105763790664781,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2005,169.36,145.68,765.9,1711.06,2792,0.06065902578796562,0.05217765042979943,0.2743194842406877,0.6128438395415473,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2006,170.76,145.68,753.75,1738.81,2809,0.06079031683873264,0.05186187255250979,0.26833392666429334,0.6190138839444642,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2007,171.6,147.2,754.47,1764.73,2838,0.06046511627906977,0.05186751233262861,0.26584566596194503,0.6218217054263566,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2008,162.28,140.84,756.54,1727.34,2787,0.05822748475062792,0.050534625044851095,0.27145317545748116,0.6197847147470398,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2009,170.6,143.52,757.26,1767.62,2839,0.06009158154279676,0.050553011623811206,0.2667347657625925,0.6226206410707995,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2010,177.28,142.28,795.06,1761.38,2876,0.061641168289290685,0.04947148817802503,0.2764464534075104,0.6124408901251739,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2011,172.76,145.92,793.89,1776.43,2889,0.05979923849082727,0.05050882658359294,0.274797507788162,0.6148944271374178,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2012,177.16,143.36,799.83,1780.65,2901,0.061068597035505,0.04941744226128922,0.2757083764219235,0.6138055842812824,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Malaysia,mys,2013,181.6,144.72,807.66,1782.02,2916,0.06227709190672154,0.04962962962962963,0.2769753086419753,0.6111179698216735,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income
Maldives,mdv,1990,146.92,143.2,390.15,1609.73,2290,0.06415720524017467,0.06253275109170305,0.1703711790393013,0.7029388646288209,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,1991,150.64,146.04,408.42,1662.9,2368,0.06361486486486485,0.06167229729729729,0.17247466216216217,0.7022381756756757,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,1992,204.52,137.2,425.34,1597.94,2365,0.08647780126849895,0.05801268498942917,0.17984778012684988,0.675661733615222,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,1993,247.24,116.64,447.39,1603.73,2415,0.10237681159420291,0.04829813664596273,0.18525465838509317,0.6640703933747412,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,1994,266.52,121.32,455.49,1671.67,2515,0.10597216699801192,0.048238568588469186,0.1811093439363817,0.6646799204771372,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,1995,223.48,122.76,445.05,1629.71,2421,0.09230896323833127,0.05070631970260223,0.18382899628252788,0.6731557207765386,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,1996,216,126.44,454.86,1625.7,2423,0.08914568716467189,0.05218324391250516,0.18772595955427157,0.6709451093685515,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,1997,234.72,122.92,479.88,1561.48,2399,0.09784076698624426,0.05123801583993331,0.20003334722801167,0.6508878699458107,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,1998,258,124.2,520.11,1525.69,2428,0.10626029654036244,0.05115321252059308,0.21421334431630973,0.6283731466227348,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,1999,279.12,127.28,536.67,1540.93,2484,0.1123671497584541,0.05123993558776167,0.21605072463768113,0.6203421900161031,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2000,270.04,121.96,539.1,1503.9,2435,0.11089938398357291,0.05008624229979466,0.22139630390143739,0.6176180698151951,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2001,285.4,121.84,547.02,1520.74,2475,0.1153131313131313,0.04922828282828283,0.2210181818181818,0.614440404040404,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2002,291.72,122.28,555.57,1530.43,2500,0.11668800000000001,0.048912,0.222228,0.612172,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2003,226.24,124.4,528.39,1519.97,2399,0.0943059608170071,0.05185493955814923,0.22025427261358899,0.6335848270112547,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2004,216.08,123.8,549.18,1550.94,2440,0.08855737704918033,0.05073770491803278,0.22507377049180327,0.6356311475409836,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2005,272.4,124.44,529.38,1532.78,2459,0.11077673851159006,0.05060593737291582,0.2152826352175681,0.623334688897926,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2006,203.48,125.84,502.65,1556.03,2388,0.08520938023450586,0.05269681742043551,0.21048994974874372,0.6516038525963149,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2007,248.84,130.48,542.43,1572.25,2494,0.09977546110665597,0.052317562149157976,0.21749398556535685,0.6304129911788292,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2008,243.68,132.6,551.88,1625.84,2554,0.09541111981205952,0.0519185591229444,0.21608457321848082,0.6365857478465152,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2009,271.04,133.64,556.47,1640.85,2602,0.10416602613374329,0.05136049192928516,0.21386241352805535,0.6306110684089162,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2010,321.72,136.2,601.92,1658.16,2718,0.1183664459161148,0.05011037527593819,0.2214569536423841,0.610066225165563,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2011,319.76,141.64,601.11,1687.49,2750,0.11627636363636364,0.05150545454545454,0.21858545454545455,0.6136327272727273,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2012,324.08,145.84,526.05,1716.03,2712,0.11949852507374631,0.05377581120943953,0.19397123893805307,0.6327544247787611,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Maldives,mdv,2013,343.84,145.88,568.08,1674.2,2732,0.12585651537335285,0.05339677891654465,0.20793557833089313,0.6128111273792094,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income
Mali,mli,1990,75.4,194.6,510.48,1619.52,2400,0.03141666666666667,0.08108333333333333,0.2127,0.6748,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,1991,71,194.64,511.92,1594.44,2372,0.02993254637436762,0.08205733558178752,0.2158178752107926,0.6721922428330523,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,1992,65.28,205,459.72,1625,2355,0.027719745222929935,0.0870488322717622,0.19521019108280255,0.6900212314225053,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,1993,63.76,203.28,455.85,1623.11,2346,0.027178175618073317,0.08664961636828644,0.19430946291560103,0.6918627450980391,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,1994,62.28,196.56,505.53,1566.63,2331,0.026718146718146717,0.08432432432432432,0.21687258687258687,0.6720849420849422,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,1995,70.12,201.28,445.23,1623.37,2340,0.029965811965811967,0.08601709401709402,0.19026923076923077,0.6937478632478632,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,1996,65.8,197.4,430.47,1679.33,2373,0.027728613569321534,0.0831858407079646,0.18140328697850822,0.70768225874420565,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,1997,67.36,199.48,476.28,1616.88,2360,0.028542372881355933,0.08452542372881355,0.20181355932203388,0.6851186440677967,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,1998,69.64,204.6,474.48,1678.28,2427,0.02869386073341574,0.08430160692212608,0.19550061804697158,0.6915039142974866,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,1999,70,209.12,464.76,1707.12,2451,0.028559771521827825,0.0853202774377805,0.1896205630354957,0.696499388004896,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2000,66.64,205.88,466.11,1712.37,2451,0.02718890248878009,0.0839983680130559,0.19017135862913098,0.698641370869033,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2001,68.12,205.4,505.26,1723.22,2502,0.027226219024780177,0.0820943245403677,0.20194244604316547,0.6887370103916867,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2002,71.8,203.52,513.45,1709.23,2498,0.028742994395516412,0.08147317854283427,0.20554443554843876,0.6842393915132106,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2003,78.4,206.08,517.32,1719.2,2521,0.031098770329234433,0.08174533915113051,0.20520428401428006,0.681951606505355,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2004,78.72,207.28,523.17,1730.83,2540,0.030992125984251967,0.08160629921259843,0.20597244094488187,0.6814291338582676,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2005,85.04,208.76,521.55,1767.65,2583,0.03292295780100658,0.0808207510646535,0.20191637630662018,0.6843399148277197,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2006,86.72,208.72,539.91,1818.65,2654,0.03267520723436323,0.07864355689525244,0.20343255463451393,0.6852486812358705,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2007,91.6,214.76,543.15,1872.49,2722,0.033651726671565026,0.07889786921381337,0.19954077883908888,0.6879096252755327,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2008,94.48,216.36,560.34,1905.82,2777,0.03402232625135038,0.07791141519625495,0.20177889809146562,0.6862873604609291,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2009,98.16,222.88,572.4,1937.56,2831,0.034673260332038144,0.07872836453549982,0.20219003885552808,0.684408336276934,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2010,97.84,228.56,548.01,1938.59,2813,0.03478137220049769,0.08125133309633843,0.19481336651261996,0.6891539281905439,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2011,99.6,230.68,563.22,1938.5,2832,0.03516949152542373,0.08145480225988701,0.19887711864406782,0.6844985875706214,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2012,84.4,238.88,546.3,1990.42,2860,0.029510489510489513,0.08352447552447552,0.191013986013986,0.695951048951049,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Mali,mli,2013,94.76,246.04,577.71,1971.49,2890,0.03278892733564014,0.0851349480968858,0.19989965397923876,0.6821764705882353,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income
Malta,mlt,1990,190.52,182.84,937.62,1709.02,3020,0.06308609271523179,0.0605430463576159,0.3104701986754967,0.5659006622516556,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,1991,219.52,185.6,996.66,1758.22,3160,0.06946835443037976,0.05873417721518987,0.3153987341772152,0.5563987341772152,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,1992,215.4,184.48,981.18,1747.94,3129,0.0688398849472675,0.05895813358900607,0.3135762224352828,0.5586257590284436,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,1993,200.48,189.68,936.36,1798.48,3125,0.06415359999999999,0.060697600000000004,0.2996352,0.5755136,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,1994,184.56,198.2,867.15,1913.09,3163,0.058349668036674046,0.06266202971862156,0.2741542839076826,0.6048340183370218,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,1995,220.68,194.8,975.78,1884.74,3276,0.06736263736263737,0.05946275946275947,0.2978571428571429,0.5753174603174603,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,1996,224.4,200.64,968.4,1899.56,3293,0.06814454904342546,0.06092924385059216,0.2940783480109323,0.5768478590950501,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,1997,231.6,199.48,963.18,1907.74,3302,0.07013930950938825,0.060411871592973954,0.2916959418534222,0.5777528770442156,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,1998,231.96,205.56,973.8,1938.68,3350,0.06924179104477612,0.06136119402985075,0.29068656716417907,0.5787104477611941,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,1999,238.64,204.72,975.06,1955.58,3374,0.07072910491997629,0.06067575577949022,0.2889922940130409,0.5796028452874926,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2000,229.84,207.52,958.32,1935.32,3331,0.06900030021014711,0.06229960972680877,0.2876973881717202,0.5810027018913239,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2001,225.84,206.6,987.03,1922.53,3342,0.06757630161579892,0.06181926989826451,0.2953411131059246,0.575263315380012,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2002,228.88,212.44,937.35,1964.33,3343,0.06846545019443613,0.06354771163625486,0.28039186359557283,0.5875949745737361,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2003,236.12,211.84,942.93,1978.11,3369,0.07008607895517958,0.06287919263876521,0.2798842386464826,0.5871504897595725,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
Malta,mlt,2004,242.68,205.2,977.67,1946.45,3372,0.07196915776986952,0.06085409252669039,0.2899377224199288,0.5772390272835113,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income
